route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
10227_109,58,230431675,Ringbahn S 42,42551,0,11207,1482,1,1
10227_109,58,230431669,Ringbahn S 42,42563,0,11207,1482,1,1
10227_109,58,230431663,Ringbahn S 42,42575,0,11207,1482,1,1
10227_109,58,230431657,Ringbahn S 42,42587,0,11207,1482,1,1
10227_109,58,230431653,Ringbahn S 42,42599,0,11207,1482,1,1
10227_109,58,230431650,Ringbahn S 42,42611,0,11207,1482,1,1
10227_109,59,230431647,Ringbahn S 42,42623,0,11207,1482,1,1
10227_109,59,230431644,Ringbahn S 42,42635,0,11207,1482,1,1
10227_109,59,230431640,Ringbahn S 42,42647,0,11207,1482,1,1
10227_109,59,230431634,Ringbahn S 42,42659,0,11207,1482,1,1
10227_109,59,230431628,Ringbahn S 42,42671,0,11207,1482,1,1
10227_109,59,230431622,Ringbahn S 42,42683,0,11207,1482,1,1
10227_109,59,230431616,Ringbahn S 42,42695,0,11207,1482,1,1
10227_109,59,230431610,S Beusselstr. (Berlin),42707,0,11207,1482,1,1
10227_109,58,230431604,S Beusselstr. (Berlin),42719,0,11207,1482,1,1
10227_109,19,230431592,S Südkreuz Bhf (Berlin),42719,0,11207,1510,1,1
10227_109,150,230431595,S Südkreuz Bhf (Berlin),42731,0,11207,1510,1,1
10227_109,65,230431693,S+U Hermannstr. (Berlin),42731,0,11207,1478,1,1
10227_109,58,230431697,S Grünau (Berlin),4253,0,11208,1526,1,1
10227_109,58,230431684,Ringbahn S 42,42537,0,11208,1486,1,1
10227_109,58,230431676,Ringbahn S 42,42549,0,11208,1482,1,1
10227_109,58,230431670,Ringbahn S 42,42561,0,11208,1482,1,1
10227_109,58,230431664,Ringbahn S 42,42573,0,11208,1482,1,1
10227_109,58,230431658,Ringbahn S 42,42585,0,11208,1482,1,1
10227_109,58,230431685,Ringbahn S 42,42535,0,11209,1473,1,1
10227_109,58,230431677,Ringbahn S 42,42547,0,11209,1482,1,1
10227_109,58,230431671,Ringbahn S 42,42559,0,11209,1482,1,1
10227_109,58,230431665,Ringbahn S 42,42571,0,11209,1482,1,1
10227_109,58,230431659,Ringbahn S 42,42583,0,11209,1482,1,1
10227_109,58,230431654,Ringbahn S 42,42595,0,11209,1482,1,1
10227_109,58,230431651,Ringbahn S 42,42607,0,11209,1482,1,1
10227_109,58,230431648,Ringbahn S 42,42619,0,11209,1482,1,1
10227_109,19,230431686,Ringbahn S 42,42615,0,11210,1485,1,1
10227_109,59,230431646,Ringbahn S 42,42627,0,11210,1482,1,1
10227_109,59,230431643,Ringbahn S 42,42639,0,11210,1482,1,1
10227_109,59,230431638,Ringbahn S 42,42651,0,11210,1482,1,1
10227_109,59,230431632,Ringbahn S 42,42663,0,11210,1482,1,1
10227_109,59,230431626,Ringbahn S 42,42675,0,11210,1482,1,1
10227_109,59,230431620,Ringbahn S 42,42687,0,11210,1482,1,1
10227_109,59,230431614,S Beusselstr. (Berlin),42699,0,11210,1482,1,1
10227_109,58,230431608,S Beusselstr. (Berlin),42711,0,11210,1482,1,1
10227_109,19,230431594,S Südkreuz Bhf (Berlin),42711,0,11210,1510,1,1
10227_109,58,230431597,S Südkreuz Bhf (Berlin),42723,0,11210,1510,1,1
10227_109,19,230431687,Ringbahn S 42,42611,0,11211,1485,1,1
10227_109,58,230431698,S Grünau (Berlin),4251,0,11212,1526,1,1
10227_109,153,230431688,Ringbahn S 42,42533,0,11212,1485,1,1
10227_109,58,230431678,Ringbahn S 42,42545,0,11212,1482,1,1
10227_109,58,230431672,Ringbahn S 42,42557,0,11212,1482,1,1
10227_109,58,230431666,Ringbahn S 42,42569,0,11212,1482,1,1
10227_109,58,230431660,Ringbahn S 42,42581,0,11212,1482,1,1
10227_109,58,230431689,Ringbahn S 42,42531,0,11213,1485,1,1
10227_109,58,230431679,Ringbahn S 42,42543,0,11213,1482,1,1
10227_109,58,230431673,Ringbahn S 42,42555,0,11213,1482,1,1
10227_109,58,230431667,Ringbahn S 42,42567,0,11213,1482,1,1
10227_109,58,230431661,Ringbahn S 42,42579,0,11213,1482,1,1
10227_109,58,230431655,Ringbahn S 42,42591,0,11213,1482,1,1
10227_109,58,230431652,Ringbahn S 42,42603,0,11213,1482,1,1
10227_109,58,230431649,Ringbahn S 42,42615,0,11213,1482,1,1
10227_109,117,230431695,S Beusselstr. (Berlin),42533,0,11214,1527,1,1
10226_109,57,230429432,S Baumschulenweg (Berlin),4201,0,,1525,1,1
10226_109,28,230429512,S Schöneweide Bhf (Berlin),4201,0,,1470,1,1
10226_109,105,230429202,S Schöneweide Bhf (Berlin),4201,0,,1182,1,1
10226_109,144,230429165,S Schöneweide Bhf (Berlin),4201,0,,1218,1,1
10226_109,64,230429585,S Schöneweide Bhf (Berlin),4201,0,,1218,1,1
10226_109,154,230429400,S Schöneweide Bhf (Berlin),4201,0,,1487,1,1
10226_109,155,230429428,S Schöneweide Bhf (Berlin),4201,0,,1487,1,1
10226_109,118,230429374,S+U Frankfurter Allee (Berlin),42225,0,,1498,1,1
10226_109,65,230429558,S Treptower Park (Berlin),42227,0,,1518,1,1
10226_109,118,230429364,S+U Frankfurter Allee (Berlin),42227,0,,1498,1,1
10226_109,65,230429550,S Baumschulenweg (Berlin),42229,0,,1519,1,1
10226_109,105,230429201,S Südkreuz Bhf (Berlin),42229,0,,1505,1,1
10226_109,144,230429163,S Südkreuz Bhf (Berlin),42229,0,,1513,1,1
10226_109,64,230429584,S Südkreuz Bhf (Berlin),42229,0,,1513,1,1
10226_109,118,230429373,S+U Frankfurter Allee (Berlin),42229,0,,1498,1,1
10226_109,105,230429200,S Südkreuz Bhf (Berlin),42231,0,,1505,1,1
10226_109,144,230429155,S Südkreuz Bhf (Berlin),42231,0,,1513,1,1
10226_109,64,230429576,S Südkreuz Bhf (Berlin),42231,0,,1513,1,1
10226_109,65,230429557,S Treptower Park (Berlin),42231,0,,1518,1,1
10226_109,118,230429363,S+U Frankfurter Allee (Berlin),42231,0,,1498,1,1
10226_109,65,230429549,S Baumschulenweg (Berlin),42233,0,,1519,1,1
10226_109,105,230429199,S Südkreuz Bhf (Berlin),42233,0,,1505,1,1
10226_109,144,230429162,S Südkreuz Bhf (Berlin),42233,0,,1513,1,1
10226_109,64,230429583,S Südkreuz Bhf (Berlin),42233,0,,1513,1,1
10226_109,154,230429399,S+U Bundesplatz (Berlin),42233,0,,1488,1,1
10226_109,155,230429427,S+U Bundesplatz (Berlin),42233,0,,1488,1,1
10226_109,118,230429372,S+U Frankfurter Allee (Berlin),42233,0,,1498,1,1
10226_109,154,230429398,S Halensee (Berlin),42235,0,,1489,1,1
10226_109,155,230429426,S Halensee (Berlin),42235,0,,1489,1,1
10226_109,105,230429198,S Südkreuz Bhf (Berlin),42235,0,,1505,1,1
10226_109,144,230429154,S Südkreuz Bhf (Berlin),42235,0,,1513,1,1
10226_109,64,230429575,S Südkreuz Bhf (Berlin),42235,0,,1513,1,1
10226_109,65,230429556,S Treptower Park (Berlin),42235,0,,1518,1,1
10226_109,118,230429362,S+U Frankfurter Allee (Berlin),42235,0,,1498,1,1
10226_109,156,230429504,S+U Gesundbrunnen Bhf (Berlin),42235,0,,1476,1,1
10226_109,65,230429548,S Baumschulenweg (Berlin),42237,0,,1519,1,1
10226_109,156,230429494,S Beusselstr. (Berlin),42237,0,,1482,1,1
10226_109,105,230429197,S Südkreuz Bhf (Berlin),42237,0,,1505,1,1
10226_109,144,230429161,S Südkreuz Bhf (Berlin),42237,0,,1513,1,1
10226_109,64,230429582,S Südkreuz Bhf (Berlin),42237,0,,1513,1,1
10226_109,154,230429391,S+U Bundesplatz (Berlin),42237,0,,1490,1,1
10226_109,155,230429419,S+U Bundesplatz (Berlin),42237,0,,1490,1,1
10226_109,118,230429371,S+U Frankfurter Allee (Berlin),42237,0,,1498,1,1
10226_109,154,230429397,S Halensee (Berlin),42239,0,,1489,1,1
10226_109,155,230429425,S Halensee (Berlin),42239,0,,1489,1,1
10226_109,105,230429196,S Südkreuz Bhf (Berlin),42239,0,,1505,1,1
10226_109,144,230429153,S Südkreuz Bhf (Berlin),42239,0,,1513,1,1
10226_109,64,230429574,S Südkreuz Bhf (Berlin),42239,0,,1513,1,1
10226_109,65,230429555,S Treptower Park (Berlin),42239,0,,1518,1,1
10226_109,118,230429361,S+U Frankfurter Allee (Berlin),42239,0,,1498,1,1
10226_109,156,230429503,S+U Gesundbrunnen Bhf (Berlin),42239,0,,1476,1,1
10226_109,65,230429547,S Baumschulenweg (Berlin),42241,0,,1519,1,1
10226_109,156,230429493,S Beusselstr. (Berlin),42241,0,,1482,1,1
10226_109,105,230429195,S Südkreuz Bhf (Berlin),42241,0,,1505,1,1
10226_109,144,230429160,S Südkreuz Bhf (Berlin),42241,0,,1513,1,1
10226_109,64,230429581,S Südkreuz Bhf (Berlin),42241,0,,1513,1,1
10226_109,154,230429390,S+U Bundesplatz (Berlin),42241,0,,1490,1,1
10226_109,155,230429418,S+U Bundesplatz (Berlin),42241,0,,1490,1,1
10226_109,118,230429370,S+U Frankfurter Allee (Berlin),42241,0,,1498,1,1
10226_109,154,230429396,S Halensee (Berlin),42243,0,,1489,1,1
10226_109,155,230429424,S Halensee (Berlin),42243,0,,1489,1,1
10226_109,105,230429194,S Südkreuz Bhf (Berlin),42243,0,,1505,1,1
10226_109,144,230429152,S Südkreuz Bhf (Berlin),42243,0,,1513,1,1
10226_109,64,230429573,S Südkreuz Bhf (Berlin),42243,0,,1513,1,1
10226_109,65,230429554,S Treptower Park (Berlin),42243,0,,1518,1,1
10226_109,118,230429360,S+U Frankfurter Allee (Berlin),42243,0,,1498,1,1
10226_109,156,230429502,S+U Gesundbrunnen Bhf (Berlin),42243,0,,1476,1,1
10226_109,65,230429546,S Baumschulenweg (Berlin),42245,0,,1519,1,1
10226_109,156,230429492,S Beusselstr. (Berlin),42245,0,,1482,1,1
10226_109,105,230429193,S Südkreuz Bhf (Berlin),42245,0,,1505,1,1
10226_109,144,230429159,S Südkreuz Bhf (Berlin),42245,0,,1513,1,1
10226_109,64,230429580,S Südkreuz Bhf (Berlin),42245,0,,1513,1,1
10226_109,154,230429389,S+U Bundesplatz (Berlin),42245,0,,1490,1,1
10226_109,155,230429417,S+U Bundesplatz (Berlin),42245,0,,1490,1,1
10226_109,118,230429369,S+U Frankfurter Allee (Berlin),42245,0,,1498,1,1
10226_109,154,230429395,S Halensee (Berlin),42247,0,,1489,1,1
10226_109,155,230429423,S Halensee (Berlin),42247,0,,1489,1,1
10226_109,105,230429192,S Südkreuz Bhf (Berlin),42247,0,,1505,1,1
10226_109,144,230429151,S Südkreuz Bhf (Berlin),42247,0,,1513,1,1
10226_109,64,230429572,S Südkreuz Bhf (Berlin),42247,0,,1513,1,1
