service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
618,1,1,1,1,1,0,1,20240404,20241214
619,0,0,0,0,0,0,0,20240404,20241214
620,0,0,0,0,0,0,0,20240404,20241214
621,0,0,0,0,0,0,0,20240404,20241214
622,0,0,0,0,0,0,0,20240404,20241214
623,0,0,0,0,0,0,0,20240404,20241214
624,1,1,1,1,1,0,0,20240404,20241214
625,0,0,0,0,0,1,0,20240404,20241214
626,0,0,0,0,0,1,1,20240404,20241214
627,1,1,1,1,1,0,0,20240404,20241214
628,1,1,1,1,1,1,1,20240404,20241214
629,0,0,0,0,0,1,1,20240404,20241214
630,0,0,0,0,0,0,0,20240404,20241214
631,0,0,0,0,0,0,0,20240404,20241214
632,0,0,0,0,0,1,1,20240404,20241214
633,1,1,1,1,1,1,1,20240404,20241214
634,0,0,0,0,0,0,0,20240404,20241214
635,0,0,0,0,0,0,0,20240404,20241214
636,1,1,1,1,1,1,1,20240404,20241214
637,0,0,0,0,0,0,0,20240404,20241214
638,1,1,1,1,1,1,1,20240404,20241214
639,1,1,1,1,1,1,1,20240404,20241214
640,0,0,0,0,0,0,0,20240404,20241214
641,1,1,1,1,1,1,1,20240404,20241214
642,0,0,0,0,0,1,0,20240404,20241214
643,1,1,1,1,1,0,1,20240404,20241214
644,0,0,0,0,0,0,0,20240404,20241214
645,0,0,0,0,0,0,0,20240404,20241214
646,1,1,1,1,1,1,1,20240404,20241214
647,0,0,0,0,0,0,0,20240404,20241214
648,0,0,0,0,1,1,0,20240404,20241214
649,1,1,1,1,0,0,1,20240404,20241214
650,0,0,0,0,0,0,0,20240404,20241214
651,1,1,1,1,0,1,1,20240404,20241214
652,0,0,0,0,1,0,0,20240404,20241214
653,0,0,0,0,0,0,0,20240404,20241214
654,1,1,1,1,1,0,0,20240404,20241214
655,0,0,0,0,0,1,1,20240404,20241214
656,1,1,1,1,1,0,0,20240404,20241214
657,1,1,1,1,1,1,0,20240404,20241214
658,0,0,0,0,0,0,1,20240404,20241214
659,1,1,1,1,1,1,1,20240404,20241214
660,1,1,1,1,1,1,1,20240404,20241214
661,1,1,1,1,1,1,1,20240404,20241214
662,0,0,0,0,0,0,0,20240404,20241214
663,0,0,0,0,0,0,0,20240404,20241214
664,0,0,0,0,0,0,0,20240404,20241214
665,0,0,0,0,0,0,0,20240404,20241214
666,0,0,0,0,0,0,0,20240404,20241214
667,0,0,0,0,0,0,0,20240404,20241214
668,0,0,0,0,0,0,0,20240404,20241214
669,0,0,0,0,0,0,0,20240404,20241214
670,0,0,0,0,1,1,0,20240404,20241214
671,1,1,1,1,0,0,1,20240404,20241214
672,0,0,0,0,0,0,0,20240404,20241214
673,0,0,0,0,1,1,0,20240404,20241214
674,0,0,0,0,0,0,0,20240404,20241214
675,0,0,0,0,1,1,0,20240404,20241214
676,0,0,0,0,1,1,0,20240404,20241214
677,0,0,0,0,0,1,1,20240404,20241214
678,0,0,0,0,0,0,1,20240404,20241214
679,0,0,0,0,0,1,0,20240404,20241214
680,0,0,0,0,0,0,1,20240404,20241214
681,0,0,0,0,0,0,1,20240404,20241214
682,0,0,0,0,0,1,0,20240404,20241214
683,1,1,1,1,1,0,0,20240404,20241214
684,1,1,1,1,1,0,0,20240404,20241214
685,0,0,0,0,0,0,0,20240404,20241214
686,0,0,0,0,0,1,0,20240404,20241214
687,1,1,1,1,1,0,0,20240404,20241214
688,0,0,0,0,0,0,0,20240404,20241214
689,1,1,1,1,1,1,0,20240404,20241214
690,0,0,0,0,0,0,1,20240404,20241214
691,0,0,0,0,0,0,0,20240404,20241214
692,0,0,0,0,0,0,1,20240404,20241214
693,0,0,0,0,0,1,1,20240404,20241214
694,1,1,1,1,1,1,1,20240404,20241214
695,1,1,1,1,1,1,1,20240404,20241214
696,0,0,0,0,0,0,0,20240404,20241214
697,1,1,1,1,1,1,1,20240404,20241214
698,1,1,1,1,1,1,1,20240404,20241214
699,0,0,0,0,0,0,0,20240404,20241214
700,1,1,1,1,1,1,1,20240404,20241214
701,1,1,1,1,1,1,1,20240404,20241214
702,1,1,1,1,1,1,1,20240404,20241214
703,1,1,1,1,1,1,1,20240404,20241214
704,0,0,0,0,0,0,0,20240404,20241214
705,1,1,1,1,0,1,1,20240404,20241214
706,0,0,0,0,1,0,0,20240404,20241214
707,1,1,1,1,1,1,1,20240404,20241214
708,1,1,1,1,0,0,1,20240404,20241214
709,0,0,0,0,1,1,0,20240404,20241214
710,0,0,0,0,0,1,0,20240404,20241214
711,1,1,1,1,1,0,0,20240404,20241214
712,1,1,1,1,1,1,0,20240404,20241214
713,1,1,1,1,1,1,1,20240404,20241214
714,1,1,1,1,0,0,1,20240404,20241214
715,0,0,0,0,1,1,0,20240404,20241214
716,0,0,0,0,0,0,0,20240404,20241214
717,0,0,0,0,0,1,0,20240404,20241214
718,1,1,1,1,1,0,0,20240404,20241214
719,1,1,1,1,1,0,0,20240404,20241214
720,0,0,0,0,0,0,0,20240404,20241214
721,1,1,1,1,1,1,0,20240404,20241214
722,1,1,1,1,1,0,0,20240404,20241214
723,0,0,0,0,0,0,1,20240404,20241214
724,1,1,1,1,1,1,1,20240404,20241214
725,1,1,1,1,1,1,0,20240404,20241214
726,1,1,1,1,1,1,1,20240404,20241214
727,1,1,1,1,1,1,1,20240404,20241214
728,1,1,1,1,1,1,1,20240404,20241214
729,1,1,1,1,1,1,1,20240404,20241214
730,1,1,1,1,1,1,1,20240404,20241214
731,0,0,0,0,0,0,0,20240404,20241214
732,0,0,0,0,1,1,0,20240404,20241214
733,0,0,0,0,1,1,0,20240404,20241214
734,1,1,1,1,0,0,1,20240404,20241214
735,0,0,0,0,0,1,1,20240404,20241214
736,1,1,1,1,1,0,0,20240404,20241214
737,0,0,0,0,0,0,0,20240404,20241214
738,0,0,0,0,0,1,0,20240404,20241214
739,1,1,1,1,1,1,0,20240404,20241214
740,1,1,1,1,1,1,1,20240404,20241214
741,1,1,1,1,1,1,0,20240404,20241214
742,0,0,0,0,0,0,1,20240404,20241214
743,0,0,0,0,0,0,0,20240404,20241214
744,0,0,0,0,1,1,0,20240404,20241214
745,1,1,1,1,0,0,0,20240404,20241214
746,0,0,0,0,0,0,0,20240404,20241214
747,1,1,1,1,0,0,0,20240404,20241214
748,1,1,1,1,0,0,1,20240404,20241214
749,1,1,1,1,0,0,0,20240404,20241214
750,0,0,0,0,1,1,0,20240404,20241214
751,0,0,0,0,0,0,0,20240404,20241214
752,1,1,1,1,1,0,0,20240404,20241214
753,1,1,1,1,1,0,0,20240404,20241214
754,1,1,1,1,0,0,0,20240404,20241214
755,0,0,0,0,1,0,0,20240404,20241214
756,0,0,0,0,1,0,0,20240404,20241214
757,1,1,1,1,1,0,0,20240404,20241214
758,0,0,0,0,0,0,0,20240404,20241214
759,1,1,1,1,1,1,0,20240404,20241214
760,1,1,1,1,1,0,0,20240404,20241214
761,1,1,1,1,1,0,0,20240404,20241214
762,1,1,1,1,1,1,0,20240404,20241214
763,1,1,1,1,1,1,1,20240404,20241214
764,1,1,1,1,1,1,1,20240404,20241214
765,1,1,1,1,1,1,1,20240404,20241214
766,1,1,1,1,1,1,1,20240404,20241214
767,0,0,0,0,1,1,0,20240404,20241214
768,1,1,1,1,0,0,1,20240404,20241214
769,1,1,1,1,0,0,1,20240404,20241214
770,1,1,1,1,0,0,1,20240404,20241214
771,1,1,1,1,0,0,1,20240404,20241214
772,1,1,1,1,1,1,1,20240404,20241214
773,1,1,1,1,0,0,0,20240404,20241214
774,0,0,0,0,0,0,1,20240404,20241214
775,0,0,0,0,0,0,1,20240404,20241214
776,0,0,0,0,0,1,1,20240404,20241214
777,0,0,0,0,0,1,0,20240404,20241214
778,0,0,0,0,0,0,0,20240404,20241214
779,1,1,1,1,1,0,0,20240404,20241214
780,0,0,0,0,0,0,0,20240404,20241214
781,0,0,0,0,0,0,0,20240404,20241214
782,0,0,0,0,0,1,0,20240404,20241214
783,1,1,1,1,1,0,0,20240404,20241214
784,0,0,0,0,0,0,0,20240404,20241214
785,0,0,0,0,0,0,0,20240404,20241214
786,0,0,0,0,0,1,0,20240404,20241214
787,0,0,0,0,0,0,0,20240404,20241214
788,0,0,0,0,0,0,1,20240404,20241214
789,0,0,0,0,0,0,0,20240404,20241214
790,1,1,1,1,1,1,0,20240404,20241214
791,1,1,1,1,1,1,0,20240404,20241214
792,0,0,0,0,0,0,0,20240404,20241214
793,1,1,1,1,1,1,1,20240404,20241214
794,0,0,0,0,0,0,0,20240404,20241214
795,1,1,1,1,1,1,1,20240404,20241214
796,1,1,1,1,1,1,1,20240404,20241214
797,1,1,1,1,1,1,1,20240404,20241214
798,0,0,0,0,0,0,0,20240404,20241214
799,0,0,0,0,0,0,0,20240404,20241214
800,0,0,0,0,1,1,0,20240404,20241214
801,1,1,1,1,0,0,1,20240404,20241214
802,0,0,0,0,0,0,0,20240404,20241214
803,1,1,1,1,1,1,1,20240404,20241214
804,0,0,0,0,0,0,0,20240404,20241214
805,0,0,0,0,0,1,1,20240404,20241214
806,0,0,0,0,0,1,0,20240404,20241214
807,1,1,1,1,1,1,0,20240404,20241214
808,1,1,1,1,1,1,0,20240404,20241214
809,1,1,1,1,1,1,0,20240404,20241214
810,1,1,1,1,1,1,1,20240404,20241214
811,1,1,1,1,1,1,1,20240404,20241214
812,1,1,1,1,1,1,1,20240404,20241214
813,1,1,1,1,0,0,1,20240404,20241214
814,0,0,0,0,0,0,0,20240404,20241214
815,1,1,1,1,1,1,0,20240404,20241214
816,0,0,0,0,0,0,1,20240404,20241214
817,1,1,1,1,1,0,0,20240404,20241214
818,0,0,0,0,0,0,0,20240404,20241214
819,0,0,0,0,0,1,0,20240404,20241214
820,0,0,0,0,0,0,1,20240404,20241214
821,0,0,0,0,0,1,1,20240404,20241214
822,1,1,1,1,1,1,1,20240404,20241214
823,1,1,1,1,1,1,1,20240404,20241214
824,1,1,1,1,0,0,1,20240404,20241214
825,1,1,1,1,0,0,1,20240404,20241214
826,0,0,0,0,0,0,0,20240404,20241214
827,0,0,0,0,0,0,0,20240404,20241214
828,1,1,1,1,0,0,1,20240404,20241214
829,0,0,0,0,0,0,0,20240404,20241214
830,0,0,0,0,0,0,0,20240404,20241214
831,0,0,0,0,0,0,0,20240404,20241214
832,0,0,0,0,0,0,0,20240404,20241214
833,0,0,0,0,0,0,0,20240404,20241214
834,1,1,1,1,1,1,0,20240404,20241214
835,1,1,1,1,1,0,0,20240404,20241214
836,0,0,0,0,0,0,0,20240404,20241214
837,1,1,1,1,1,1,1,20240404,20241214
838,0,0,0,0,0,0,0,20240404,20241214
839,1,1,1,1,1,1,0,20240404,20241214
840,0,0,0,0,0,0,0,20240404,20241214
841,1,1,1,1,1,1,1,20240404,20241214
842,0,0,0,0,0,0,0,20240404,20241214
843,0,0,0,0,0,0,0,20240404,20241214
844,0,0,0,0,0,0,0,20240404,20241214
845,1,1,1,1,1,1,1,20240404,20241214
846,1,1,1,1,1,1,1,20240404,20241214
847,0,0,0,0,0,0,0,20240404,20241214
848,0,0,0,0,1,1,0,20240404,20241214
849,1,1,1,1,1,1,1,20240404,20241214
850,1,1,1,1,0,0,1,20240404,20241214
851,0,0,0,0,1,1,0,20240404,20241214
852,0,0,0,0,0,0,0,20240404,20241214
853,1,1,1,1,0,0,1,20240404,20241214
854,1,1,1,1,0,0,1,20240404,20241214
855,0,0,0,0,0,1,1,20240404,20241214
856,0,0,0,0,0,1,1,20240404,20241214
857,0,0,0,0,0,0,0,20240404,20241214
858,0,0,0,0,0,0,1,20240404,20241214
859,0,0,0,0,0,1,0,20240404,20241214
860,1,1,1,1,1,0,0,20240404,20241214
861,0,0,0,0,0,0,0,20240404,20241214
862,0,0,0,0,0,0,0,20240404,20241214
863,0,0,0,0,0,0,1,20240404,20241214
864,1,1,1,1,1,1,1,20240404,20241214
865,1,1,1,1,1,1,1,20240404,20241214
866,0,1,1,1,1,1,1,20240404,20241214
867,0,0,0,0,0,0,0,20240404,20241214
868,0,0,0,0,0,0,0,20240404,20241214
869,1,1,1,1,0,0,1,20240404,20241214
870,0,0,0,0,0,0,0,20240404,20241214
871,0,0,0,0,0,0,1,20240404,20241214
872,0,0,0,0,0,1,0,20240404,20241214
873,1,1,1,1,1,1,0,20240404,20241214
874,0,0,0,0,1,1,1,20240404,20241214
875,0,0,0,0,1,1,1,20240404,20241214
876,0,0,0,0,0,1,1,20240404,20241214
877,0,0,0,0,1,1,0,20240404,20241214
878,0,0,0,0,0,0,1,20240404,20241214
882,0,0,0,0,0,0,0,20240404,20241214
883,0,0,0,0,0,0,0,20240404,20241214
932,0,0,0,0,1,0,0,20240404,20241214
979,0,0,0,0,0,1,1,20240404,20241214
1002,1,1,1,1,1,0,0,20240404,20241214
1012,0,0,0,0,0,1,1,20240404,20241214
1013,1,1,1,1,1,1,1,20240404,20241214
1046,0,0,0,0,0,1,0,20240404,20241214
1099,0,0,0,0,0,0,0,20240404,20241214
1283,1,1,1,1,1,1,0,20240404,20241214
1346,0,0,0,0,0,0,0,20240404,20241214
1378,0,0,0,0,0,0,0,20240404,20241214
1401,1,1,1,1,0,0,0,20240404,20241214
1544,0,0,0,0,0,0,0,20240404,20241214
1549,0,0,0,0,0,0,0,20240404,20241214
1691,0,0,0,0,0,0,0,20240404,20241214
1692,0,0,0,0,0,1,1,20240404,20241214
1693,1,1,1,1,1,1,1,20240404,20241214
1694,1,1,1,1,1,1,0,20240404,20241214
1695,1,1,1,1,1,0,1,20240404,20241214
1698,1,1,1,1,1,0,0,20240404,20241214
1699,0,0,0,0,0,1,0,20240404,20241214
1700,0,0,0,0,1,1,0,20240404,20241214
1701,1,1,1,1,0,0,0,20240404,20241214
1702,0,0,0,0,1,0,0,20240404,20241214
1707,1,1,1,1,0,0,1,20240404,20241214
1710,1,1,1,1,1,0,0,20240404,20241214
1711,0,0,0,0,0,0,0,20240404,20241214
1712,0,0,0,0,0,0,0,20240404,20241214
1715,0,0,0,0,0,0,0,20240404,20241214
1720,0,0,0,0,0,0,0,20240404,20241214
1721,0,0,0,0,0,0,0,20240404,20241214
1748,0,0,0,0,0,0,0,20240404,20241214
1749,0,0,0,0,0,0,0,20240404,20241214
1750,0,0,0,0,0,1,1,20240404,20241214
1751,0,0,0,0,0,1,0,20240404,20241214
1752,1,1,1,1,0,0,1,20240404,20241214
1753,0,0,0,0,1,1,0,20240404,20241214
1754,1,1,1,1,1,1,0,20240404,20241214
1755,0,0,0,0,0,0,0,20240404,20241214
1756,0,0,0,0,0,0,0,20240404,20241214
1757,0,0,0,0,0,0,0,20240404,20241214
1758,0,0,0,0,0,0,0,20240404,20241214
1759,1,1,1,1,0,0,1,20240404,20241214
1760,0,0,0,0,1,1,0,20240404,20241214
1761,0,0,0,0,0,1,1,20240404,20241214
1762,1,1,1,1,1,0,0,20240404,20241214
1763,0,0,0,0,0,0,1,20240404,20241214
1764,1,1,1,1,1,0,1,20240404,20241214
1765,0,0,0,0,0,0,0,20240404,20241214
1766,0,0,0,0,0,0,0,20240404,20241214
1767,0,0,0,0,0,0,0,20240404,20241214
1768,0,0,0,0,0,0,0,20240404,20241214
1769,1,1,1,1,1,0,0,20240404,20241214
1770,0,0,0,0,0,1,0,20240404,20241214
1771,1,1,1,1,1,1,0,20240404,20241214
1772,0,0,0,0,0,1,1,20240404,20241214
1773,1,1,1,1,1,0,0,20240404,20241214
1774,0,0,0,0,0,0,0,20240404,20241214
1775,0,0,0,0,0,0,0,20240404,20241214
1776,0,0,0,0,0,0,0,20240404,20241214
1777,0,0,0,0,0,0,0,20240404,20241214
1778,0,0,0,0,0,0,0,20240404,20241214
1779,0,0,0,0,0,0,0,20240404,20241214
1780,0,0,0,0,0,0,0,20240404,20241214
1781,0,0,0,0,0,0,0,20240404,20241214
1782,0,0,0,0,0,0,0,20240404,20241214
1783,0,0,0,0,0,0,0,20240404,20241214
1784,0,0,0,0,0,0,0,20240404,20241214
1785,0,0,0,0,0,0,0,20240404,20241214
1786,0,0,0,0,0,0,0,20240404,20241214
1787,0,0,0,0,0,0,0,20240404,20241214
1788,0,0,0,0,0,0,0,20240404,20241214
1789,0,0,0,0,0,0,0,20240404,20241214
1790,0,0,0,0,0,0,0,20240404,20241214
1791,0,0,0,0,0,0,0,20240404,20241214
1792,0,0,0,0,0,1,0,20240404,20241214
1793,1,1,1,1,1,1,0,20240404,20241214
1794,1,1,1,1,1,1,1,20240404,20241214
1795,1,1,1,1,1,0,1,20240404,20241214
1796,0,0,0,0,1,1,1,20240404,20241214
1797,0,0,0,0,1,0,0,20240404,20241214
1798,1,1,1,1,0,1,1,20240404,20241214
1799,1,1,1,1,0,0,0,20240404,20241214
1800,0,0,0,0,1,1,1,20240404,20241214
1801,0,0,0,0,1,1,0,20240404,20241214
1802,0,0,0,0,0,0,1,20240404,20241214
1803,1,1,1,1,0,0,0,20240404,20241214
1804,0,0,0,0,0,1,0,20240404,20241214
1805,0,0,0,0,1,0,0,20240404,20241214
1806,0,0,0,0,1,1,0,20240404,20241214
1807,0,0,0,0,1,0,0,20240404,20241214
1808,0,0,0,0,0,0,0,20240404,20241214
1809,0,0,0,0,0,0,0,20240404,20241214
1810,0,0,0,0,0,1,0,20240404,20241214
1811,0,0,0,0,0,0,1,20240404,20241214
1812,0,0,0,0,0,1,1,20240404,20241214
1813,1,1,1,1,1,0,0,20240404,20241214
1814,0,0,0,0,0,0,0,20240404,20241214
1815,0,0,0,0,0,0,0,20240404,20241214
1816,1,1,1,1,0,0,1,20240404,20241214
1817,1,1,1,1,0,0,1,20240404,20241214
1818,1,1,1,1,1,0,1,20240404,20241214
1819,1,1,1,1,1,1,1,20240404,20241214
1820,0,0,0,0,1,1,1,20240404,20241214
1821,0,0,0,0,0,0,0,20240404,20241214
1822,1,1,1,1,1,0,0,20240404,20241214
1823,0,0,0,0,1,0,0,20240404,20241214
1824,1,1,1,1,0,0,0,20240404,20241214
1825,0,0,0,0,0,0,0,20240404,20241214
1826,0,0,0,0,0,1,0,20240404,20241214
1827,0,0,0,0,0,0,0,20240404,20241214
1828,1,1,1,1,1,1,1,20240404,20241214
1829,1,1,1,1,0,1,1,20240404,20241214
1830,1,1,1,1,1,1,1,20240404,20241214
1831,0,0,0,0,0,1,1,20240404,20241214
1832,1,1,1,1,1,0,0,20240404,20241214
1833,0,0,0,0,0,1,1,20240404,20241214
1834,1,1,1,1,1,0,0,20240404,20241214
1835,1,1,1,1,1,1,1,20240404,20241214
1836,0,0,0,0,1,1,0,20240404,20241214
1837,0,0,0,0,0,0,0,20240404,20241214
1838,0,0,0,0,0,0,0,20240404,20241214
1839,0,0,0,0,0,0,0,20240404,20241214
1840,1,1,1,1,1,1,0,20240404,20241214
1841,0,0,0,0,0,0,0,20240404,20241214
1842,0,0,0,0,0,0,0,20240404,20241214
1843,0,0,0,0,0,1,0,20240404,20241214
1844,0,0,0,0,0,0,0,20240404,20241214
1845,0,0,0,0,0,0,0,20240404,20241214
1846,1,1,1,1,0,1,1,20240404,20241214
1847,0,0,0,0,1,1,1,20240404,20241214
1848,0,0,0,0,0,0,0,20240404,20241214
1849,0,0,0,0,0,0,0,20240404,20241214
1850,0,0,0,0,0,0,0,20240404,20241214
1851,0,0,0,0,0,0,0,20240404,20241214
1852,0,0,0,0,0,0,0,20240404,20241214
1853,0,0,0,0,0,0,0,20240404,20241214
1854,0,0,0,0,0,0,0,20240404,20241214
1855,0,0,0,0,0,1,1,20240404,20241214
1856,1,1,1,1,0,0,1,20240404,20241214
