"pathway_id","from_stop_id","to_stop_id","pathway_mode","is_bidirectional","traversal_time","length","stair_count","max_slope","min_width","signposted_as"
"683660","000300002037","000300002005",1,0,135,"188.000000000000",,"","",""
"683678","000300002037","000300002015",1,0,160,"222.000000000000",,"","",""
"683664","000300002037","000300002007",1,0,226,"314.000000000000",,"","",""
"683666","000300002037","000300002008",1,0,210,"291.000000000000",,"","",""
"683668","000300002037","000300002009",1,0,193,"268.000000000000",,"","",""
"683670","000300002037","000300002010",1,0,234,"325.000000000000",,"","",""
"683672","000300002037","000300002011",1,0,216,"300.000000000000",,"","",""
"683674","000300002037","000300002012",1,0,200,"278.000000000000",,"","",""
"683682","000300002037","000300002018",1,0,294,"409.000000000000",,"","",""
"683680","000300002037","000300002017",1,0,305,"424.000000000000",,"","",""
"683676","000300002037","000300002014",1,0,276,"383.000000000000",,"","",""
"683619","000300002037","000300002016",1,0,73,"102.000000000000",,"","",""
"683406","000300002037","000300002217",2,0,20,"",,"","",""
"691509","000300002037","000300002003",1,0,184,"255.000000000000",,"","",""
"1090924","000300002037","000300002019",1,0,284,"395.000000000000",,"","",""
"1095176","000300002037","de:11000:900023201::6",1,0,150,"209.000000000000",,"","",""
"1095174","000300002037","de:11000:900023172::2",1,0,168,"233.000000000000",,"","",""
"1095044","000300002037","de:11000:900023172::1",1,0,218,"303.000000000000",,"","",""
"688906","000300002090","000300002552",2,0,18,"",,"","",""
"688902","000300002090","000300002089",1,0,4,"5.000000000000",,"","",""
"688905","000300002089","000300002073",2,0,18,"",,"","",""
"688903","000300002089","000300002090",1,0,4,"5.000000000000",,"","",""
"691472","000300002001","000300002056",1,0,35,"48.000000000000",,"","",""
"691463","000300002001","000300002055",1,0,6,"9.000000000000",,"","",""
"691461","000300002001","000300002060",1,0,4,"6.000000000000",,"","",""
"691473","000300002001","000300002064",1,0,1,"2.000000000000",,"","",""
"691469","000300002001","000300002063",1,0,16,"22.000000000000",,"","",""
"691476","000300002001","000300002065",1,0,13,"18.000000000000",,"","",""
"691478","000300002001","000300002066",1,0,14,"20.000000000000",,"","",""
"691465","000300002001","000300002061",1,0,5,"7.000000000000",,"","",""
"691467","000300002001","000300002062",1,0,14,"19.000000000000",,"","",""
"810135","000300002001","000300002004",2,0,30,"",,"","",""
"691482","000300002003","000300002050",1,0,15,"21.000000000000",,"","",""
"691480","000300002003","000300002051",1,0,14,"19.000000000000",,"","",""
"691485","000300002003","000300002030",1,0,33,"46.000000000000",,"","",""
"691515","000300002003","000300002031",1,0,99,"138.000000000000",,"","",""
"839753","000300002003","000300002052",1,0,113,"157.000000000000",,"","",""
"691494","000300002003","000300002059",1,0,63,"87.000000000000",,"","",""
"691496","000300002003","000300002058",1,0,74,"103.000000000000",,"","",""
"691498","000300002003","000300002057",1,0,107,"148.000000000000",,"","",""
"691499","000300002003","000300002056",1,0,171,"238.000000000000",,"","",""
"691552","000300002003","000300002055",1,0,223,"310.000000000000",,"","",""
"691542","000300002003","000300002039",1,0,174,"242.000000000000",,"","",""
"691544","000300002003","000300002040",1,0,200,"278.000000000000",,"","",""
"691540","000300002003","000300002054",1,0,162,"225.000000000000",,"","",""
"691521","000300002003","000300002053",1,0,127,"176.000000000000",,"","",""
"691513","000300002003","000300002033",1,0,127,"176.000000000000",,"","",""
"691507","000300002003","000300002038",1,0,171,"238.000000000000",,"","",""
"691512","000300002003","000300002036",1,0,204,"283.000000000000",,"","",""
"691501","000300002003","000300002034",1,0,92,"128.000000000000",,"","",""
"691526","000300002003","000300002041",1,0,222,"309.000000000000",,"","",""
"691518","000300002003","000300002032",1,0,114,"158.000000000000",,"","",""
"691503","000300002003","000300002035",1,0,96,"134.000000000000",,"","",""
"691524","000300002003","000300002005",1,0,174,"241.000000000000",,"","",""
"691484","000300002003","000300002015",1,0,25,"35.000000000000",,"","",""
"691535","000300002003","000300002007",1,0,186,"258.000000000000",,"","",""
"691534","000300002003","000300002008",1,0,169,"235.000000000000",,"","",""
"691529","000300002003","000300002009",1,0,153,"212.000000000000",,"","",""
"691537","000300002003","000300002010",1,0,194,"269.000000000000",,"","",""
"691531","000300002003","000300002011",1,0,176,"244.000000000000",,"","",""
"691527","000300002003","000300002012",1,0,160,"222.000000000000",,"","",""
"691547","000300002003","000300002018",1,0,255,"354.000000000000",,"","",""
"691549","000300002003","000300002017",1,0,266,"369.000000000000",,"","",""
"691545","000300002003","000300002014",1,0,235,"327.000000000000",,"","",""
"691505","000300002003","000300002016",1,0,114,"159.000000000000",,"","",""
"691510","000300002003","000300002037",1,0,184,"255.000000000000",,"","",""
"1090884","000300002003","000300002019",1,0,244,"339.000000000000",,"","",""
"799397","000300002003","de:11000:900023201::6",1,0,67,"93.000000000000",,"","",""
"799395","000300002003","de:11000:900023172::2",1,0,49,"68.000000000000",,"","",""
"1094945","000300002003","de:11000:900023172::1",1,0,35,"49.000000000000",,"","",""
"809827","000300002002","de:11000:900023201:1:51",1,0,59,"82.000000000000",,"","",""
"810148","000300002002","000300002061",4,0,30,"",,"","",""
"809815","000300002002","de:11000:900023201:1:50",1,0,55,"76.000000000000",,"","",""
"809829","000300002004","de:11000:900023201:1:51",1,0,31,"43.000000000000",,"","",""
"809809","000300002004","de:11000:900023201:1:50",1,0,27,"37.000000000000",,"","",""
"810134","000300002004","000300002001",2,0,30,"",,"","",""
"809961","000300002006","de:11000:900023201:2:53",1,0,59,"82.000000000000",,"","",""
"810144","000300002006","000300002062",4,0,30,"",,"","",""
"809915","000300002006","de:11000:900023201:2:52",1,0,63,"88.000000000000",,"","",""
"810015","000300002013","de:11000:900023201:2:53",1,0,26,"36.000000000000",,"","",""
"810126","000300002013","000300002066",2,0,30,"",,"","",""
"810013","000300002013","de:11000:900023201:2:52",1,0,30,"42.000000000000",,"","",""
"1090909","000300002019","000300002030",1,0,214,"297.000000000000",,"","",""
"1090911","000300002019","000300002031",1,0,152,"211.000000000000",,"","",""
"1090991","000300002019","000300002052",1,0,146,"203.000000000000",,"","",""
"1091005","000300002019","000300002059",1,0,261,"362.000000000000",,"","",""
"1091003","000300002019","000300002058",1,0,248,"344.000000000000",,"","",""
"1091001","000300002019","000300002057",1,0,217,"301.000000000000",,"","",""
"1090999","000300002019","000300002056",1,0,157,"218.000000000000",,"","",""
"1090997","000300002019","000300002055",1,0,30,"41.000000000000",,"","",""
"1090929","000300002019","000300002039",1,0,79,"110.000000000000",,"","",""
"1090931","000300002019","000300002040",1,0,53,"74.000000000000",,"","",""
"1090995","000300002019","000300002054",1,0,91,"127.000000000000",,"","",""
"1090993","000300002019","000300002053",1,0,127,"176.000000000000",,"","",""
"1090915","000300002019","000300002033",1,0,221,"307.000000000000",,"","",""
"1090925","000300002019","000300002038",1,0,266,"370.000000000000",,"","",""
"1090921","000300002019","000300002036",1,0,357,"496.000000000000",,"","",""
"1090917","000300002019","000300002034",1,0,246,"341.000000000000",,"","",""
"1090933","000300002019","000300002041",1,0,318,"441.000000000000",,"","",""
"1090913","000300002019","000300002032",1,0,151,"210.000000000000",,"","",""
"1090919","000300002019","000300002035",1,0,250,"347.000000000000",,"","",""
"1090885","000300002019","000300002005",1,0,269,"373.000000000000",,"","",""
"1090901","000300002019","000300002015",1,0,220,"306.000000000000",,"","",""
"1090887","000300002019","000300002007",1,0,101,"140.000000000000",,"","",""
"1090889","000300002019","000300002008",1,0,117,"163.000000000000",,"","",""
"1090891","000300002019","000300002009",1,0,133,"185.000000000000",,"","",""
"1090893","000300002019","000300002010",1,0,109,"151.000000000000",,"","",""
"1090895","000300002019","000300002011",1,0,127,"176.000000000000",,"","",""
"1090897","000300002019","000300002012",1,0,143,"199.000000000000",,"","",""
"1090907","000300002019","000300002018",1,0,21,"29.000000000000",,"","",""
"1090905","000300002019","000300002017",1,0,32,"44.000000000000",,"","",""
"1090899","000300002019","000300002014",1,0,19,"27.000000000000",,"","",""
"1090903","000300002019","000300002016",1,0,266,"370.000000000000",,"","",""
"1090923","000300002019","000300002037",1,0,284,"395.000000000000",,"","",""
"1090883","000300002019","000300002003",1,0,244,"339.000000000000",,"","",""
"1095066","000300002019","de:11000:900023201::6",1,0,186,"258.000000000000",,"","",""
"1095064","000300002019","de:11000:900023172::2",1,0,203,"282.000000000000",,"","",""
"1094978","000300002019","de:11000:900023172::1",1,0,244,"339.000000000000",,"","",""
"958973","de:11000:900100003::2","000300003075",1,0,75,"104.000000000000",,"","",""
"958929","de:11000:900100003::2","000300003069",1,0,35,"49.000000000000",,"","",""
"958927","de:11000:900100003::2","000300003070",1,0,21,"29.000000000000",,"","",""
"958922","de:11000:900100003::2","000300003073",1,0,15,"21.000000000000",,"","",""
"958925","de:11000:900100003::2","000300003074",1,0,29,"40.000000000000",,"","",""
"958946","de:11000:900100003::2","000300003068",1,0,55,"77.000000000000",,"","",""
"958970","de:11000:900100003::2","de:11000:900100003::1",1,0,15,"21.000000000000",,"","",""
"958411","de:11000:900100003::5","000300003107",1,0,27,"37.000000000000",,"","",""
"958423","de:11000:900100003::5","000300003108",1,0,29,"40.000000000000",,"","",""
"958392","de:11000:900100003::5","000300003109",1,0,18,"25.000000000000",,"","",""
"958389","de:11000:900100003::5","000300003112",1,0,18,"25.000000000000",,"","",""
"958771","de:11000:900100003::5","000300003113",1,0,18,"25.000000000000",,"","",""
"958758","de:11000:900100003::5","000300003114",1,0,22,"31.000000000000",,"","",""
"958382","de:11000:900100003::5","000300003106",1,0,43,"60.000000000000",,"","",""
"958436","de:11000:900100003::5","de:11000:900100003::6",1,0,27,"38.000000000000",,"","",""
"954078","de:11000:900100003::3","000300003152",1,0,58,"81.000000000000",,"","",""
"954079","de:11000:900100003::3","000300003151",1,0,59,"82.000000000000",,"","",""
"959574","de:11000:900100003::3","000300003153",1,0,40,"55.000000000000",,"","",""
"954081","de:11000:900100003::3","000300003155",1,0,26,"36.000000000000",,"","",""
"954082","de:11000:900100003::3","000300003158",1,0,17,"24.000000000000",,"","",""
"954083","de:11000:900100003::3","000300003159",1,0,25,"35.000000000000",,"","",""
"954084","de:11000:900100003::3","000300003160",1,0,35,"49.000000000000",,"","",""
"954085","de:11000:900100003::3","000300003161",1,0,47,"65.000000000000",,"","",""
"954086","de:11000:900100003::3","000300003162",1,0,47,"65.000000000000",,"","",""
"959592","de:11000:900100003::3","000300003154",1,0,37,"52.000000000000",,"","",""
"954097","de:11000:900100003::3","000300003157",1,0,11,"15.000000000000",,"","",""
"959628","de:11000:900100003::4","000300003172",1,0,60,"83.000000000000",,"","",""
"958477","de:11000:900100003::4","000300003171",1,0,57,"79.000000000000",,"","",""
"958472","de:11000:900100003::4","000300003173",1,0,38,"53.000000000000",,"","",""
"958466","de:11000:900100003::4","000300003175",1,0,27,"37.000000000000",,"","",""
"958459","de:11000:900100003::4","000300003179",1,0,24,"33.000000000000",,"","",""
"958456","de:11000:900100003::4","000300003178",1,0,17,"23.000000000000",,"","",""
"959683","de:11000:900100003::4","000300003180",1,0,37,"51.000000000000",,"","",""
"959687","de:11000:900100003::4","000300003183",1,0,45,"63.000000000000",,"","",""
"959685","de:11000:900100003::4","000300003182",1,0,45,"63.000000000000",,"","",""
"959635","de:11000:900100003::4","000300003177",1,0,11,"15.000000000000",,"","",""
"959660","de:11000:900100003::4","000300003174",1,0,40,"56.000000000000",,"","",""
"954127","de:11000:900100003:2:53","000300003243",1,0,61,"85.000000000000",,"","",""
"954128","de:11000:900100003:2:53","000300003239",1,0,5,"7.000000000000",,"","",""
"954129","de:11000:900100003:2:53","000300003240",1,0,22,"30.000000000000",,"","",""
"954130","de:11000:900100003:2:53","000300003238",1,0,27,"38.000000000000",,"","",""
"954131","de:11000:900100003:2:53","000300003237",1,0,28,"39.000000000000",,"","",""
"954132","de:11000:900100003:2:53","000300003235",1,0,40,"55.000000000000",,"","",""
"954133","de:11000:900100003:2:53","000300003236",1,0,37,"52.000000000000",,"","",""
"954135","de:11000:900100003:2:53","de:11000:900100003:2:52",1,0,9,"12.000000000000",,"","",""
"954138","de:11000:900100003:1:50","000300003211",1,0,65,"90.000000000000",,"","",""
"954139","de:11000:900100003:1:50","000300003208",1,0,26,"36.000000000000",,"","",""
"954140","de:11000:900100003:1:50","000300003206",1,0,9,"12.000000000000",,"","",""
"954141","de:11000:900100003:1:50","000300003205",1,0,23,"32.000000000000",,"","",""
"954142","de:11000:900100003:1:50","000300003203",1,0,34,"47.000000000000",,"","",""
"954152","de:11000:900100003:1:50","de:11000:900100003:1:51",1,0,7,"10.000000000000",,"","",""
"959347","000300003025","000300003028",1,0,138,"191.000000000000",,"","",""
"959349","000300003025","000300003029",1,0,153,"212.000000000000",,"","",""
"959351","000300003025","000300003030",1,0,178,"247.000000000000",,"","",""
"959361","000300003025","000300003303",1,0,233,"323.000000000000",,"","",""
"959359","000300003025","000300003302",1,0,269,"374.000000000000",,"","",""
"959357","000300003025","000300003301",1,0,308,"428.000000000000",,"","",""
"959369","000300003025","000300003307",1,0,263,"365.000000000000",,"","",""
"959367","000300003025","000300003306",1,0,222,"309.000000000000",,"","",""
"959363","000300003025","000300003304",1,0,185,"257.000000000000",,"","",""
"959355","000300003025","000300003032",1,0,167,"232.000000000000",,"","",""
"959230","000300003025","000300003027",1,0,61,"85.000000000000",,"","",""
"954181","000300003025","000300003084",2,0,15,"",,"","",""
"959365","000300003025","000300003305",1,0,199,"277.000000000000",,"","",""
"959353","000300003025","000300003031",1,0,210,"291.000000000000",,"","",""
"959284","000300003025","000300003021",1,0,212,"295.000000000000",,"","",""
"959276","000300003025","000300003020",1,0,217,"301.000000000000",,"","",""
"959241","000300003025","000300003022",1,0,122,"170.000000000000",,"","",""
"959316","000300003025","000300003023",1,0,113,"157.000000000000",,"","",""
"959227","000300003025","000300003026",1,0,1,"2.000000000000",,"","",""
"959229","000300003025","000300003024",1,0,1,"2.000000000000",,"","",""
"961841","000300003025","de:11000:900100006::6",1,0,227,"315.000000000000",,"","",""
"961847","000300003025","de:11000:900100006::1",1,0,190,"264.000000000000",,"","",""
"961853","000300003025","de:11000:900100006::5",1,0,202,"280.000000000000",,"","",""
"1063403","000300003025","000300304026",1,0,237,"329.000000000000",,"","",""
"1068072","000300003025","000300304025",1,0,222,"309.000000000000",,"","",""
"1063341","000300003025","000300304028",1,0,306,"425.000000000000",,"","",""
"1063439","000300003025","000300304027",1,0,297,"413.000000000000",,"","",""
"1063369","000300003025","000300304029",1,0,356,"495.000000000000",,"","",""
"960436","000300003025","de:11000:900100005::1",1,0,57,"79.000000000000",,"","",""
"960430","000300003025","de:11000:900100005::2",1,0,10,"14.000000000000",,"","",""
"960465","000300003025","de:11000:900100005::3",1,0,111,"154.000000000000",,"","",""
"960455","000300003025","de:11000:900100005::5",1,0,66,"91.000000000000",,"","",""
"961332","000300003025","de:11000:900100026::1",1,0,233,"324.000000000000",,"","",""
"961288","000300003025","de:11000:900100026::2",1,0,241,"335.000000000000",,"","",""
"961030","000300003025","de:11000:900100024::1",1,0,192,"266.000000000000",,"","",""
"961076","000300003025","de:11000:900100024::2",1,0,198,"275.000000000000",,"","",""
"959346","000300003028","000300003025",1,0,138,"191.000000000000",,"","",""
"954192","000300003028","000300003029",1,0,78,"108.000000000000",,"","",""
"954193","000300003028","000300003030",1,0,134,"186.000000000000",,"","",""
"954194","000300003028","000300003303",1,0,228,"317.000000000000",,"","",""
"954195","000300003028","000300003302",1,0,265,"368.000000000000",,"","",""
"954196","000300003028","000300003301",1,0,304,"422.000000000000",,"","",""
"954197","000300003028","000300003307",1,0,268,"372.000000000000",,"","",""
"954198","000300003028","000300003306",1,0,228,"316.000000000000",,"","",""
"954199","000300003028","000300003304",1,0,180,"250.000000000000",,"","",""
"954200","000300003028","000300003032",1,0,148,"206.000000000000",,"","",""
"959246","000300003028","000300003027",1,0,79,"110.000000000000",,"","",""
"954219","000300003028","000300003075",2,0,15,"",,"","",""
"954220","000300003028","000300003305",1,0,194,"270.000000000000",,"","",""
"959415","000300003028","000300003031",1,0,191,"265.000000000000",,"","",""
"954222","000300003028","000300003021",1,0,217,"301.000000000000",,"","",""
"954223","000300003028","000300003020",1,0,212,"294.000000000000",,"","",""
"959290","000300003028","000300003022",1,0,161,"224.000000000000",,"","",""
"954225","000300003028","000300003023",1,0,113,"157.000000000000",,"","",""
"959370","000300003028","000300003026",1,0,138,"191.000000000000",,"","",""
"959322","000300003028","000300003024",1,0,138,"191.000000000000",,"","",""
"961805","000300003028","de:11000:900100006::6",1,0,109,"151.000000000000",,"","",""
"961797","000300003028","de:11000:900100006::1",1,0,58,"81.000000000000",,"","",""
"961799","000300003028","de:11000:900100006::5",1,0,69,"96.000000000000",,"","",""
"1063399","000300003028","000300304026",1,0,278,"386.000000000000",,"","",""
"1068106","000300003028","000300304025",1,0,387,"538.000000000000",,"","",""
"1063319","000300003028","000300304028",1,0,320,"445.000000000000",,"","",""
"1063445","000300003028","000300304027",1,0,321,"446.000000000000",,"","",""
"1063357","000300003028","000300304029",1,0,379,"526.000000000000",,"","",""
"960811","000300003028","de:11000:900100005::1",1,0,131,"182.000000000000",,"","",""
"960813","000300003028","de:11000:900100005::2",1,0,123,"171.000000000000",,"","",""
"960800","000300003028","de:11000:900100005::3",1,0,228,"316.000000000000",,"","",""
"960809","000300003028","de:11000:900100005::5",1,0,182,"253.000000000000",,"","",""
"961336","000300003028","de:11000:900100026::1",1,0,234,"325.000000000000",,"","",""
"961294","000300003028","de:11000:900100026::2",1,0,250,"347.000000000000",,"","",""
"961036","000300003028","de:11000:900100024::1",1,0,199,"276.000000000000",,"","",""
"961082","000300003028","de:11000:900100024::2",1,0,199,"276.000000000000",,"","",""
"959348","000300003029","000300003025",1,0,153,"212.000000000000",,"","",""
"954235","000300003029","000300003028",1,0,78,"108.000000000000",,"","",""
"954236","000300003029","000300003030",1,0,86,"120.000000000000",,"","",""
"954237","000300003029","000300003303",1,0,156,"216.000000000000",,"","",""
"954238","000300003029","000300003302",1,0,192,"267.000000000000",,"","",""
"954239","000300003029","000300003301",1,0,231,"321.000000000000",,"","",""
"954240","000300003029","000300003307",1,0,202,"280.000000000000",,"","",""
"954241","000300003029","000300003306",1,0,161,"224.000000000000",,"","",""
"954242","000300003029","000300003304",1,0,107,"149.000000000000",,"","",""
"954243","000300003029","000300003032",1,0,76,"105.000000000000",,"","",""
"959394","000300003029","000300003027",1,0,94,"130.000000000000",,"","",""
"954263","000300003029","000300003305",1,0,122,"169.000000000000",,"","",""
"954264","000300003029","000300003031",1,0,117,"163.000000000000",,"","",""
"954265","000300003029","000300003021",1,0,148,"206.000000000000",,"","",""
"954266","000300003029","000300003020",1,0,139,"193.000000000000",,"","",""
"959292","000300003029","000300003022",1,0,136,"189.000000000000",,"","",""
"954268","000300003029","000300003023",1,0,98,"136.000000000000",,"","",""
"959372","000300003029","000300003026",1,0,153,"212.000000000000",,"","",""
"959324","000300003029","000300003024",1,0,153,"212.000000000000",,"","",""
"959222","000300003029","000300003041",2,0,20,"",,"","",""
"961873","000300003029","de:11000:900100006::6",1,0,168,"233.000000000000",,"","",""
"961857","000300003029","de:11000:900100006::1",1,0,131,"182.000000000000",,"","",""
"961869","000300003029","de:11000:900100006::5",1,0,142,"197.000000000000",,"","",""
"1063423","000300003029","000300304026",1,0,257,"357.000000000000",,"","",""
"1068108","000300003029","000300304025",1,0,363,"504.000000000000",,"","",""
"1063321","000300003029","000300304028",1,0,242,"336.000000000000",,"","",""
"1063447","000300003029","000300304027",1,0,233,"324.000000000000",,"","",""
"1063360","000300003029","000300304029",1,0,282,"392.000000000000",,"","",""
"960787","000300003029","de:11000:900100005::1",1,0,146,"203.000000000000",,"","",""
"960798","000300003029","de:11000:900100005::2",1,0,138,"192.000000000000",,"","",""
"960797","000300003029","de:11000:900100005::3",1,0,243,"337.000000000000",,"","",""
"960788","000300003029","de:11000:900100005::5",1,0,197,"273.000000000000",,"","",""
"961326","000300003029","de:11000:900100026::1",1,0,156,"216.000000000000",,"","",""
"961296","000300003029","de:11000:900100026::2",1,0,172,"239.000000000000",,"","",""
"961038","000300003029","de:11000:900100024::1",1,0,121,"168.000000000000",,"","",""
"961084","000300003029","de:11000:900100024::2",1,0,120,"167.000000000000",,"","",""
"959350","000300003030","000300003025",1,0,178,"247.000000000000",,"","",""
"954272","000300003030","000300003028",1,0,134,"186.000000000000",,"","",""
"954273","000300003030","000300003029",1,0,86,"120.000000000000",,"","",""
"954274","000300003030","000300003303",1,0,120,"166.000000000000",,"","",""
"954275","000300003030","000300003302",1,0,156,"217.000000000000",,"","",""
"954276","000300003030","000300003301",1,0,195,"271.000000000000",,"","",""
"954277","000300003030","000300003307",1,0,163,"226.000000000000",,"","",""
"954278","000300003030","000300003306",1,0,122,"170.000000000000",,"","",""
"954279","000300003030","000300003304",1,0,72,"100.000000000000",,"","",""
"954280","000300003030","000300003032",1,0,40,"55.000000000000",,"","",""
"959396","000300003030","000300003027",1,0,120,"166.000000000000",,"","",""
"954299","000300003030","000300003056",2,0,14,"",,"","",""
"954300","000300003030","000300003305",1,0,86,"119.000000000000",,"","",""
"954301","000300003030","000300003031",1,0,82,"114.000000000000",,"","",""
"954302","000300003030","000300003021",1,0,145,"202.000000000000",,"","",""
"954303","000300003030","000300003020",1,0,104,"144.000000000000",,"","",""
"959294","000300003030","000300003022",1,0,162,"225.000000000000",,"","",""
"954305","000300003030","000300003023",1,0,123,"171.000000000000",,"","",""
"959374","000300003030","000300003026",1,0,179,"248.000000000000",,"","",""
"959326","000300003030","000300003024",1,0,179,"248.000000000000",,"","",""
"961796","000300003030","de:11000:900100006::6",1,0,186,"258.000000000000",,"","",""
"961790","000300003030","de:11000:900100006::1",1,0,72,"100.000000000000",,"","",""
"961788","000300003030","de:11000:900100006::5",1,0,68,"95.000000000000",,"","",""
"1063425","000300003030","000300304026",1,0,283,"393.000000000000",,"","",""
"1068110","000300003030","000300304025",1,0,384,"533.000000000000",,"","",""
"1063318","000300003030","000300304028",1,0,217,"302.000000000000",,"","",""
"1063449","000300003030","000300304027",1,0,207,"288.000000000000",,"","",""
"1063354","000300003030","000300304029",1,0,265,"368.000000000000",,"","",""
"960828","000300003030","de:11000:900100005::1",1,0,172,"239.000000000000",,"","",""
"960830","000300003030","de:11000:900100005::2",1,0,164,"228.000000000000",,"","",""
"960832","000300003030","de:11000:900100005::3",1,0,279,"387.000000000000",,"","",""
"960834","000300003030","de:11000:900100005::5",1,0,233,"324.000000000000",,"","",""
"961322","000300003030","de:11000:900100026::1",1,0,76,"105.000000000000",,"","",""
"961298","000300003030","de:11000:900100026::2",1,0,136,"189.000000000000",,"","",""
"961040","000300003030","de:11000:900100024::1",1,0,85,"118.000000000000",,"","",""
"961086","000300003030","de:11000:900100024::2",1,0,85,"118.000000000000",,"","",""
"959360","000300003303","000300003025",1,0,233,"323.000000000000",,"","",""
"954315","000300003303","000300003028",1,0,228,"317.000000000000",,"","",""
"954316","000300003303","000300003029",1,0,156,"216.000000000000",,"","",""
"954317","000300003303","000300003030",1,0,120,"166.000000000000",,"","",""
"954318","000300003303","000300003302",1,0,44,"61.000000000000",,"","",""
"954319","000300003303","000300003301",1,0,83,"115.000000000000",,"","",""
"954320","000300003303","000300003307",1,0,188,"261.000000000000",,"","",""
"954321","000300003303","000300003306",1,0,148,"206.000000000000",,"","",""
"954322","000300003303","000300003304",1,0,55,"77.000000000000",,"","",""
"954323","000300003303","000300003032",1,0,84,"116.000000000000",,"","",""
"959404","000300003303","000300003027",1,0,187,"260.000000000000",,"","",""
"954327","000300003303","000300003330",1,0,41,"57.000000000000",,"","",""
"954328","000300003303","000300003323",1,0,7,"10.000000000000",,"","",""
"954329","000300003303","000300003317",1,0,34,"47.000000000000",,"","",""
"954330","000300003303","000300003314",1,0,58,"80.000000000000",,"","",""
"954332","000300003303","000300003310",1,0,91,"127.000000000000",,"","",""
"954333","000300003303","000300003331",1,0,45,"63.000000000000",,"","",""
"954334","000300003303","000300003319",1,0,28,"39.000000000000",,"","",""
"954335","000300003303","000300003326",1,0,21,"29.000000000000",,"","",""
"954336","000300003303","000300003316",1,0,65,"90.000000000000",,"","",""
"954337","000300003303","000300003315",1,0,63,"87.000000000000",,"","",""
"954338","000300003303","000300003312",1,0,97,"135.000000000000",,"","",""
"954339","000300003303","000300003329",1,0,24,"33.000000000000",,"","",""
"954340","000300003303","000300003321",1,0,24,"34.000000000000",,"","",""
"954341","000300003303","000300003322",1,0,22,"31.000000000000",,"","",""
"954342","000300003303","000300003305",1,0,27,"38.000000000000",,"","",""
"954343","000300003303","000300003031",1,0,68,"94.000000000000",,"","",""
"954344","000300003303","000300003021",1,0,171,"237.000000000000",,"","",""
"954345","000300003303","000300003020",1,0,129,"179.000000000000",,"","",""
"959304","000300003303","000300003022",1,0,192,"266.000000000000",,"","",""
"954347","000300003303","000300003023",1,0,143,"199.000000000000",,"","",""
"959384","000300003303","000300003026",1,0,233,"324.000000000000",,"","",""
"959336","000300003303","000300003024",1,0,233,"324.000000000000",,"","",""
"1064757","000300003303","de:11000:900100006::6",1,0,336,"467.000000000000",,"","",""
"1064749","000300003303","de:11000:900100006::1",1,0,187,"260.000000000000",,"","",""
"1064755","000300003303","de:11000:900100006::5",1,0,176,"244.000000000000",,"","",""
"1063503","000300003303","000300304026",1,0,309,"429.000000000000",,"","",""
"1068120","000300003303","000300304025",1,0,418,"580.000000000000",,"","",""
"1063545","000300003303","000300304028",1,0,232,"322.000000000000",,"","",""
"1063517","000300003303","000300304027",1,0,239,"332.000000000000",,"","",""
"1063350","000300003303","000300304029",1,0,131,"182.000000000000",,"","",""
"960842","000300003303","de:11000:900100005::1",1,0,212,"295.000000000000",,"","",""
"1063207","000300003303","de:11000:900100005::2",1,0,219,"304.000000000000",,"","",""
"1063249","000300003303","de:11000:900100005::3",1,0,308,"428.000000000000",,"","",""
"1063253","000300003303","de:11000:900100005::5",1,0,263,"365.000000000000",,"","",""
"961306","000300003303","de:11000:900100026::1",1,0,7,"10.000000000000",,"","",""
"961241","000300003303","de:11000:900100026::2",1,0,26,"36.000000000000",,"","",""
"961144","000300003303","de:11000:900100024::1",1,0,120,"166.000000000000",,"","",""
"961118","000300003303","de:11000:900100024::2",1,0,110,"153.000000000000",,"","",""
"959358","000300003302","000300003025",1,0,269,"374.000000000000",,"","",""
"954351","000300003302","000300003028",1,0,265,"368.000000000000",,"","",""
"954352","000300003302","000300003029",1,0,192,"267.000000000000",,"","",""
"954353","000300003302","000300003030",1,0,156,"217.000000000000",,"","",""
"954354","000300003302","000300003303",1,0,44,"61.000000000000",,"","",""
"954355","000300003302","000300003301",1,0,45,"63.000000000000",,"","",""
"1063542","000300003302","000300003307",1,0,225,"313.000000000000",,"","",""
"954357","000300003302","000300003306",1,0,38,"53.000000000000",,"","",""
"954358","000300003302","000300003304",1,0,92,"128.000000000000",,"","",""
"954359","000300003302","000300003032",1,0,120,"167.000000000000",,"","",""
"959402","000300003302","000300003027",1,0,224,"311.000000000000",,"","",""
"954363","000300003302","000300003330",1,0,74,"103.000000000000",,"","",""
"954364","000300003302","000300003323",1,0,47,"65.000000000000",,"","",""
"954365","000300003302","000300003317",1,0,27,"38.000000000000",,"","",""
"954366","000300003302","000300003314",1,0,12,"17.000000000000",,"","",""
"954368","000300003302","000300003310",1,0,55,"77.000000000000",,"","",""
"954369","000300003302","000300003331",1,0,78,"109.000000000000",,"","",""
"954370","000300003302","000300003319",1,0,33,"46.000000000000",,"","",""
"954371","000300003302","000300003326",1,0,53,"74.000000000000",,"","",""
"954372","000300003302","000300003316",1,0,28,"39.000000000000",,"","",""
"954373","000300003302","000300003315",1,0,26,"36.000000000000",,"","",""
"954374","000300003302","000300003312",1,0,60,"84.000000000000",,"","",""
"954375","000300003302","000300003329",1,0,57,"79.000000000000",,"","",""
